RespondentID,StartDate,EndDate,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q1_7,q2_1,q2_2,q2_3,q2_4,q2_5,q2_6,q2_7,q2_8,q3_1,q3_2,q3_3,q3_4,q3_5,q3_6,q3_7,q4,q5,q6,q7,q7_other,q8,q9,q10,q11,q12,q13,q14_1,q14_2,q15,q16_1,q16_2,q16_3,q16_4,q16_5,q16_6,q16_7,q16_8,q17,q18,q19,q20,q21,q22,q23_1,q23_2,q23_3,q24_1,q24_2,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41_1,q41_2,q41_3,q41_4,q41_5,q41_6,q41_7,q42,q43,q44,q45,q46,q47_2,q47_3,q47_4,q47_5,q48_1,q48_2,q48_3,q48_4,q48_5,q48_6,q49_1,q49_2,q49_3,q49_4,q49_5,q49_6,q50,q57_1,q57_2,q57_3,Gender,Education,q62,q62_other,q64,q66,q67,Religion,Belief1,Belief2,Time_Taken,Time_cat,Belief3,Belief4,Belief5,Belief6,Belief7,Belief8,Belief9,Belief10,Belief11,Belief12,Belief13,Inv14,Inv15,Inv16,Inv17,Inv18,Inv19,Inv20,Inv21,Inv22,Behaviour23,Behaviour24,Behaviour25,Behaviour26,Behaviour27,Behaviour28,Behaviour29,Behaviour30,Behaviour31,PSR32,PSR33,PSR34,PSR35,PSR36,LG6_Final_missing,Income,Cautious,q16a,q16b,q16c,q16d,q16e,q16f,q16g,q16h,TestResult,Religion_reduced,Religion_final,q69_other,Eco_crisis,Human_ingenuity,Human_rule,Earth_limits,Buddhist,Athiest_Agnostic,Jewish,Hindu,Muslim,Income2,HR_AA,HR_Buddhist,Children,Have_children,Children_under15,Retirees,Full_time_employed,Self_employed,Student,Unemployed,Part_time_employed,Capital_City,Regional_town,Rural_area,Religion_new,Belief2R,Scientific_Consensus,Human_caused,Christian_literal,Christian_non_literal,HR_Christian_non_literal,HR_Christian_Literal,Age_recoded
1510688299,08/10/2011 00:13:52,08/10/2011 00:37:43,Mildy agree,Strongly disagree,Mildy agree,Unsure,Strongly agree,Mildy agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Mildly disagree,Mildly agree,Strongly disagree,Mildly agree,Strongly agree,Strongly agree,Strongly agree,Mildly agree,Strongly agree,Strongly agree,Strongly disagree,Yes,Extremely sure,0,Caused mostly by human activities,,Most scientists think climate change is happening,A little confident,-3 (very bad),Somewhat worried,A lot,Very important,Somewhat disagree,Somewhat agree,"Humans could reduce climate change, but it's unclear at this",True,True,True,False,True,True,True,True,A moderate amount,A great deal,A great deal,A great deal,A great deal,They are being harmed now,Mildly agree,Strongly agree,Mildly agree,Strongly disagree,Strongly disagree,A lot,A lot,A lot,Never,Several times (4-5),Several times (4-5),More frequently,More frequently,Not applicable,About the same,Rarely,About the same,Often,More frequently,Most,NA,NA,NA,NA,NA,NA,NA,NA,Very High,Much more,Much more,A large-scale effort even if it has large economic consequen,Regardless of what other countries do,Mildly disagree,Strongly agree,Strongly agree,Mildly agree,Strongly agree,Strongly agree,Strongly agree,Mildly agree,Mildly agree,Mildly disagree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Strongly agree,Strongly agree,I need some more information,1,2,NA,Male,Some of an undergraduate degree,Regional town,,Victoria (VIC),Employed full-time,"$41,600 - $51,999 per year ($800 - $999 per week)",Christian,9,1,23.8,5,Most scientists think global warming is happening,3,4,4,6,4,4,1,4,4,4,6,3,4,2,4,3,3,4,3,1,4,4,3,3,NA,3,8,4,4,5,5,4,4,Alarmed,8,0,1,1,1,1,1,0,1,0,6,Protestant,Protestant,Christian,0.142077680013187,0.441877272734816,-1.09442514737121,0.698803541125467,0,0,0,0,0,64,0,0,NA,0,1,0,1,0,0,0,0,0,1,0,Christian literal,Caused mostly by human activities,1,1,1,0,0,-1.09442514737121,41-45 years
1510688382,08/10/2011 00:14:02,08/10/2011 00:30:22,Mildly disagree,Mildly disagree,Mildy agree,Mildy agree,Mildy agree,Mildy agree,Strongly agree,Mildly disagree,Strongly agree,Mildly disagree,Strongly agree,Mildly disagree,Mildly agree,Mildly agree,Unsure,Mildly agree,Strongly agree,Mildly agree,Unsure,Mildly agree,Unsure,Strongly disagree,Don't know,NA,0,Caused mostly by natural changes in the environment,,There is a lot of disagreement among scientists about whethe,Moderately confident,-1,Somewhat worried,A little,Somewhat important,Somewhat disagree,Somewhat agree,"Humans could reduce climate change, but it's unclear at this",True,False,True,True,False,True,True,True,Only a little,Only a little,Only a little,A moderate amount,A moderate amount,They are being harmed now,Unsure,Mildly agree,Unsure,Strongly disagree,Somewhat disagree,A little,A little,Some,Never,A few times (2-3),Never,About the same,About the same,Rarely,About the same,Never,About the same,Never,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,Medium,Currently doing the right amount,More,A medium-scale effort even if it has moderate economic conse,Regardless of what other countries do,Strongly disagree,Mildly agree,Strongly agree,Mildly agree,Mildly agree,Strongly agree,Unsure,Unsure,Strongly agree,Strongly disagree,Unsure,Mildly disagree,Unsure,Unsure,Mildly agree,Mildly agree,I do not need any more information,2,2,0,Male,"Certificate, including trade certificate / TAFE qualificatio",Regional town,,Queensland (QLD),Self employed,I'd prefer not to provide this information,No religion,5,2,16.3,5,Most scientists think global warming is not happening,2,3,3,6,4,4,2,2,2,3,4,3,2,4,3,3,3,2,2,1,3,1,2,2,3,1,1,4,2,3,4,3,4,Cautious,NA,1,1,0,1,0,0,0,1,0,3,No religion,No religion,,-0.0748177664697941,0.728081432904518,-1.11748888554863,0.372563168778061,0,1,0,0,0,NA,-1.11748888554863,0,2,1,1,0,0,1,0,0,0,0,1,0,Atheist/Agnostic/No religion,Caused mostly by natural changes in the environment,0,0,0,0,0,0,26-30 years
1510697427,08/10/2011 00:27:28,08/10/2011 00:56:13,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,No,NA,Extremely sure,NA,,There is a lot of disagreement among scientists about whethe,Not at all confident,+3 (very good),Not at all worried,Some,Not at all important,Strongly agree,Strongly disagree,Climate change isn't happening,False,False,False,False,False,True,True,False,Only a little,Only a little,Not at all,Not at all,Not at all,Never,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,A little,A little,Some,Never,Never,Never,About the same,About the same,Never,Less frequently,Rarely,About the same,Rarely,About the same,Some,NA,NA,NA,NA,NA,NA,NA,NA,Low,Currently doing the right amount,Currently doing the right amount,A small-scale effort even if it has small economic consequen,Australia should not reduce its emissions,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Mildly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Unsure,Unsure,Unsure,Mildly agree,Unsure,Unsure,I need some more information,2,NA,NA,Male,Postgraduate degree or qualification,Regional town,,New South Wales (NSW),Retired / pension recipient,"$41,600 - $51,999 per year ($800 - $999 per week)",Catholic,1,4,28.8,5,Most scientists think global warming is not happening,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2,1,1,1,2,2,NA,3,3,4,1,3,3,2,1,Dismissive,8,0,0,0,0,1,0,0,1,1,3,Catholic,Catholic,,-3.19984836175913,0.637206757463171,-2.9166671869532,0.532490178857803,0,0,0,0,0,64,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,Christian non-literal,None of the above because global warming isn't happening,0,0,0,1,-2.9166671869532,0,66-70 years
1510701813,08/10/2011 00:33:58,08/10/2011 00:51:17,Unsure,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Unsure,Strongly agree,Unsure,Mildly agree,Strongly disagree,Unsure,Strongly disagree,Strongly agree,Strongly disagree,Unsure,Mildly disagree,Mildly disagree,Unsure,Unsure,Mildly disagree,Mildly disagree,Strongly disagree,Yes,Somewhat sure,0,Caused mostly by human activities,,There is a lot of disagreement among scientists about whethe,Can't say / not sure,-1,Not at all worried,A little,Not too important,Somewhat disagree,Somewhat disagree,"Humans can't reduce climate change, even if it is happening",True,Don't know,True,Don't know,Don't know,Don't know,True,True,Don't know,Don't know,Don't know,Don't know,Don't know,They are being harmed now,Unsure,Unsure,Unsure,Strongly agree,Strongly disagree,Not at all,A little,Some,Never,Don't know,Never,About the same,About the same,Sometimes,About the same,Sometimes,About the same,Not applicable,About the same,None,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Unsure,Unsure,Mildly agree,Low,More,Currently doing the right amount,A small-scale effort even if it has small economic consequen,Only if other industrialised countries and developing countr,Unsure,Unsure,Mildly disagree,Unsure,Unsure,Unsure,Strongly disagree,Strongly disagree,Unsure,Strongly agree,Unsure,Strongly disagree,Mildly agree,Unsure,Unsure,Unsure,I need some more information,2,0,0,Male,Graduate diploma / graduate certificate,Regional town,,Tasmania,Retired / pension recipient,I'd prefer not to provide this information,I'd rather not say,7,1,17.3,5,Most scientists think global warming is not happening,NA,NA,NA,6,2,1,1,1,2,3,4,1,2,2,2,3,2,1,2,1,NA,1,2,2,5,5,NA,NA,1,4,3,2,2,Disengaged,NA,0,1,0,1,0,0,0,1,0,3,I'd rather not say,I'd rather not say,,0.801050621427495,-0.750867626377514,-1.36086283241406,-1.55485229069903,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,Caused mostly by human activities,0,1,NA,NA,NA,NA,46-50 years
1510707559,08/10/2011 00:43:06,08/10/2011 01:01:16,Mildly disagree,Mildly disagree,Mildy agree,Unsure,Mildy agree,Mildy agree,Mildy agree,Unsure,Mildly agree,Unsure,Unsure,Unsure,Mildly disagree,Mildly disagree,Mildly agree,Strongly agree,Strongly agree,Mildly disagree,Mildly disagree,Mildly agree,Mildly agree,Unsure,Yes,Extremely sure,0,Caused mostly by natural changes in the environment,,Don't know enough to say,A little confident,+1,Somewhat worried,A little,Somewhat important,Somewhat disagree,Somewhat disagree,"Humans could reduce climate change, but people aren't willin",Don't know,Don't know,True,True,True,True,True,True,A moderate amount,A moderate amount,A great deal,A moderate amount,A moderate amount,100 years,Unsure,Mildly agree,Mildly agree,Somewhat agree,Somewhat agree,A little,A little,Some,Once,A few times (2-3),Once,More frequently,About the same,Often,About the same,Always,More frequently,Often,About the same,None,No,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly disagree,Mildly disagree,Mildly agree,Medium,More,More,A small-scale effort even if it has small economic consequen,Regardless of what other countries do,Unsure,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Unsure,Strongly agree,Strongly agree,Mildly agree,Unsure,Unsure,Mildly agree,Unsure,Mildly agree,I need some more information,2,2,0,Female,Graduate diploma / graduate certificate,Capital city,,New South Wales (NSW),Home duties / not in paid employment - not looking for work,I'd prefer not to provide this information,Uniting Church,9,2,18.2,5,Don't know enough to say,3,3,3,2,3,2,3,2,2,3,3,3,2,2,3,3,2,3,2,2,3,2,3,2,7,10,7,2,2,4,4,2,4,Cautious,NA,1,0,0,1,0,1,0,1,0,3,Protestant,Protestant,,-0.0493144539322404,0.160389769451875,-0.0655213351996496,-1.51965812644772,0,0,0,0,0,NA,0,0,2,1,1,0,0,0,0,0,0,1,0,0,Christian non-literal,Caused mostly by natural changes in the environment,0,0,0,1,-0.0655213351996496,0,36-40 years
1510707631,08/10/2011 00:43:07,08/10/2011 01:16:20,Unsure,Strongly disagree,Strongly agree,Unsure,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Mildly agree,Strongly disagree,Strongly agree,Strongly disagree,Unsure,Unsure,Mildly agree,Strongly agree,Mildly agree,Mildly agree,Strongly agree,Strongly disagree,Yes,Very sure,0,Caused mostly by human activities,,There is a lot of disagreement among scientists about whethe,Reasonably well confident,-2,Somewhat worried,A little,Somewhat important,Strongly disagree,Somewhat agree,"Humans could reduce climate change, but people aren't willin",False,True,True,Don't know,True,Don't know,True,True,Don't know,Don't know,Don't know,Don't know,A great deal,They are being harmed now,Unsure,Mildly agree,Strongly agree,Somewhat disagree,Somewhat agree,Some,A lot,A lot,Never,Never,Never,About the same,More frequently,Sometimes,About the same,Sometimes,About the same,Never,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,High,More,More,A large-scale effort even if it has large economic consequen,Regardless of what other countries do,Strongly disagree,Unsure,Strongly agree,Mildly agree,Strongly agree,Mildly agree,Mildly agree,Unsure,Unsure,Unsure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Unsure,Mildly agree,I need a lot more information,2,NA,NA,Male,Some of high school,Capital city,,South Australia (SA),Unemployed - looking for work,I'd prefer not to provide this information,Baptist,8,1,33.2,5,Most scientists think global warming is not happening,NA,NA,4,6,3,3,3,3,4,4,5,3,2,1,3,4,3,3,2,1,1,1,2,3,5,5,1,4,3,4,4,4,4,Concerned,NA,0,0,1,1,0,1,0,1,0,4,Protestant,Protestant,,1.0977523888048,0.517626186687804,-1.76247384525679,-0.494123258577361,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,Christian literal,Caused mostly by human activities,0,1,1,0,0,-1.76247384525679,46-50 years
1510711543,08/10/2011 00:49:08,08/10/2011 01:11:26,Strongly disagree,Strongly disagree,Strongly agree,Mildy agree,Mildy agree,Strongly agree,Strongly agree,Mildly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Mildly agree,Strongly disagree,Strongly disagree,Mildly disagree,Mildly disagree,Mildly disagree,Mildly disagree,Strongly disagree,Strongly disagree,Strongly agree,No,NA,Extremely sure,NA,,There is a lot of disagreement among scientists about whethe,Can't say / not sure,+1,Not at all worried,A little,Not at all important,Strongly disagree,Strongly disagree,"Humans can't reduce climate change, even if it is happening",True,Don't know,Don't know,False,Don't know,Don't know,Don't know,False,Not at all,Not at all,Not at all,Not at all,Not at all,Never,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Not at all,Not at all,Not at all,Never,Never,Never,About the same,About the same,Never,About the same,Never,About the same,Never,About the same,Some,NA,NA,NA,NA,NA,NA,NA,NA,Low,Currently doing the right amount,Less,No effort,Australia should not reduce its emissions,Mildly agree,Strongly disagree,Strongly disagree,Mildly disagree,Mildly agree,Strongly disagree,Strongly disagree,Unsure,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Mildly agree,Mildly agree,I do not need any more information,2,0,0,Male,Some of high school,Regional town,,Victoria (VIC),Retired / pension recipient,"$20,800 - $31,199 per year ($400 - $599 per week)",Catholic,1,4,22.3,5,Most scientists think global warming is not happening,1,1,1,1,2,1,1,1,1,1,3,1,2,4,1,4,1,2,4,1,1,1,2,2,1,1,1,4,1,3,2,1,1,Dismissive,6,0,1,0,0,1,0,0,0,1,3,Catholic,Catholic,,0.73184710676333,1.91518478489853,-0.938554681871129,-2.4175311085122,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Christian non-literal,None of the above because global warming isn't happening,0,0,0,1,-0.938554681871129,0,71-75 years
1510715676,08/10/2011 00:55:47,08/10/2011 01:10:26,Unsure,Mildly disagree,Mildy agree,Mildly disagree,Mildy agree,Unsure,Mildly disagree,Mildly disagree,Mildly agree,Mildly disagree,Mildly agree,Mildly disagree,Mildly agree,Mildly disagree,Mildly agree,Mildly agree,Unsure,Unsure,Unsure,Mildly agree,Unsure,Mildly disagree,Yes,Very sure,0,Caused mostly by human activities,,Most scientists think climate change is happening,A little confident,-2,Somewhat worried,A little,Somewhat important,Somewhat disagree,Somewhat disagree,"Humans could reduce climate change, but it's unclear at this",True,False,True,False,Don't know,Don't know,True,True,A moderate amount,A moderate amount,A great deal,A great deal,A great deal,50 years,Mildly agree,Mildly agree,Strongly agree,Somewhat disagree,Somewhat disagree,A little,A lot,A lot,Never,A few times (2-3),A few times (2-3),More frequently,More frequently,Rarely,About the same,Often,About the same,Sometimes,More frequently,Most,NA,NA,NA,NA,NA,NA,NA,NA,High,More,More,A medium-scale effort even if it has moderate economic conse,Regardless of what other countries do,Unsure,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Mildly agree,Mildly agree,Mildly agree,I need some more information,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,8,1,14.7,4,Most scientists think global warming is happening,3,4,4,3,4,3,2,2,4,4,5,3,2,2,3,3,2,2,3,1,3,3,3,3,3,7,6,4,3,4,4,3,4,Concerned,NA,0,1,0,1,1,0,0,1,0,4,NA,NA,,0.0666523025151421,-1.58406422277323,0.783515762076767,-0.887425887347045,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,Caused mostly by human activities,1,1,NA,NA,NA,NA,NA
1510721794,08/10/2011 01:05:26,08/10/2011 01:30:03,Mildy agree,Mildy agree,Mildly disagree,Strongly agree,Mildly disagree,Strongly agree,Unsure,Unsure,Mildly disagree,Mildly agree,Mildly agree,Mildly agree,Unsure,Strongly agree,Mildly disagree,Mildly agree,Strongly agree,Mildly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Unsure,No,NA,Somewhat sure,NA,,There is a lot of disagreement among scientists about whethe,Not at all confident,+1,Not at all worried,A lot,Not too important,Somewhat disagree,Strongly disagree,"Humans can't reduce climate change, even if it is happening",Don't know,True,False,True,True,True,True,False,Not at all,Not at all,Only a little,Only a little,Only a little,100 years,Strongly disagree,Strongly disagree,Mildly disagree,Somewhat agree,Somewhat agree,Not at all,Not at all,A little,Never,Never,Never,About the same,About the same,Never,About the same,Sometimes,About the same,Sometimes,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,Low,Currently doing the right amount,Currently doing the right amount,No effort,Australia should not reduce its emissions,Strongly disagree,Strongly disagree,Mildly agree,Mildly agree,Mildly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,I do not need any more information,3,NA,NA,Male,Bachelor / undergraduate degree (including honours),Regional town,,New South Wales (NSW),Employed full-time,"$156,000 - $181,999 per year ($3,000 - $3,499 per week)",Atheist,3,4,24.6,5,Most scientists think global warming is not happening,1,2,2,2,2,2,3,1,1,2,3,1,4,4,2,3,1,3,4,1,1,1,2,2,1,5,5,4,1,3,3,1,1,Dismissive,14,0,0,1,0,0,1,0,1,1,4,Atheist,Atheist,,-1.03759795025391,0.257072741607402,2.12517819752965,-0.817341528983665,0,1,0,0,0,196,2.12517819752965,0,NA,0,0,0,1,0,0,0,0,0,1,0,Atheist/Agnostic/No religion,None of the above because global warming isn't happening,0,0,0,0,0,0,51-55 years
1510731234,08/10/2011 01:20:15,08/10/2011 01:57:17,Unsure,Strongly agree,Unsure,Mildy agree,Unsure,Strongly agree,Mildy agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Strongly agree,Mildly agree,Strongly agree,Mildly disagree,Mildly agree,Mildly agree,Unsure,Mildly agree,Unsure,Mildly disagree,Strongly agree,Yes,Somewhat sure,0,Caused mostly by human activities,,Most scientists think climate change is happening,Moderately confident,+1,Not very worried,A little,Not too important,Somewhat agree,Somewhat agree,"Humans could reduce climate change, but people aren't willin",True,False,True,Don't know,True,Don't know,True,True,Only a little,Only a little,Only a little,Only a little,Only a little,50 years,Unsure,Mildly disagree,Unsure,Somewhat agree,Somewhat agree,A little,A little,A little,Never,Don't know,Never,About the same,About the same,Not applicable,About the same,Sometimes,Less frequently,Often,About the same,0,NA,NA,NA,NA,NA,NA,NA,NA,High,More,More,A small-scale effort even if it has small economic consequen,Only if other industrialised countries and developing countr,Unsure,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Mildly agree,Mildly agree,Mildly agree,Mildly agree,Unsure,Unsure,I need some more information,1,0,0,Male,Bachelor / undergraduate degree (including honours),Regional town,,New South Wales (NSW),Retired / pension recipient,"$65,000 - $77,999 per year ($1,250 - $1,499 per week)",Baptist,7,1,37,5,Most scientists think global warming is happening,2,2,2,3,3,2,3,2,2,2,3,2,2,2,2,2,3,1,1,1,NA,1,2,2,NA,NA,7,NA,3,4,4,2,2,Disengaged,10,0,1,0,1,0,1,0,1,0,4,Protestant,Protestant,,-0.368489564387313,1.57660694048148,1.75560793601522,0.26325833697722,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Christian literal,Caused mostly by human activities,1,1,1,0,0,1.75560793601522,46-50 years
1510743563,08/10/2011 01:39:09,08/10/2011 02:01:14,Mildly disagree,Unsure,Mildy agree,Mildy agree,Mildy agree,Mildy agree,Unsure,Mildly disagree,Strongly agree,Mildly agree,Mildly agree,Strongly disagree,Mildly agree,Unsure,Mildly disagree,Mildly agree,Mildly disagree,Mildly agree,Strongly agree,Mildly agree,Mildly agree,Strongly disagree,Yes,Extremely sure,0,Caused mostly by human activities,,Most scientists think climate change is happening,A little confident,-2,Somewhat worried,A lot,Very important,Strongly disagree,Somewhat disagree,"Humans could reduce climate change, but it's unclear at this",True,True,True,False,Don't know,Don't know,True,Don't know,Only a little,Only a little,Only a little,Only a little,A moderate amount,They are being harmed now,Mildly agree,Strongly disagree,Mildly agree,Somewhat disagree,Somewhat disagree,A little,A little,A little,Never,Several times (4-5),A few times (2-3),More frequently,More frequently,Always,About the same,Rarely,About the same,Sometimes,More frequently,Some,NA,NA,NA,NA,NA,NA,NA,NA,High,More,More,A medium-scale effort even if it has moderate economic conse,Regardless of what other countries do,Strongly disagree,Mildly agree,Mildly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Unsure,Strongly disagree,Strongly disagree,Mildly disagree,Strongly disagree,Mildly agree,Mildly disagree,Mildly agree,Mildly agree,I do not need any more information,2,0,0,Female,Postgraduate degree or qualification,Regional town,,Tasmania,Employed full-time,"$156,000 - $181,999 per year ($3,000 - $3,499 per week)",No religion,9,1,22.1,5,Most scientists think global warming is happening,2,2,3,6,4,3,2,2,2,2,5,3,4,4,4,4,2,2,3,1,4,3,3,3,9,3,6,4,3,4,4,3,4,Concerned,14,0,1,1,1,1,0,0,1,0,5,No religion,No religion,,-0.578862628474356,0.656107031924972,-0.434269670339248,-0.0167303570096323,0,1,0,0,0,196,-0.434269670339248,0,0,0,0,0,1,0,0,0,0,0,1,0,Atheist/Agnostic/No religion,Caused mostly by human activities,1,1,0,0,0,0,46-50 years
1510761900,08/10/2011 02:08:54,08/10/2011 02:29:28,Unsure,Mildly disagree,Mildy agree,Unsure,Strongly agree,Unsure,Strongly agree,Strongly disagree,Mildly agree,Mildly agree,Unsure,Mildly disagree,Mildly agree,Mildly disagree,Mildly agree,Strongly agree,Mildly agree,Unsure,Mildly agree,Mildly agree,Mildly agree,Strongly disagree,Yes,Very sure,0,Caused mostly by human activities,,Don't know enough to say,Can't say / not sure,-2,Somewhat worried,Some,Somewhat important,Somewhat disagree,Somewhat disagree,"Humans could reduce climate change, but it's unclear at this",Don't know,Don't know,True,Don't know,Don't know,Don't know,True,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,They are being harmed now,Mildly agree,Unsure,Mildly agree,Somewhat disagree,Somewhat disagree,Some,Some,Some,Never,Never,Never,Less frequently,Less frequently,Not applicable,About the same,Always,More frequently,Not applicable,About the same,Most,NA,NA,NA,NA,NA,NA,NA,NA,High,More,More,A medium-scale effort even if it has moderate economic conse,Regardless of what other countries do,Unsure,Unsure,Unsure,Unsure,Mildly agree,Mildly agree,Mildly agree,Unsure,Mildly agree,Mildly disagree,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,I need a lot more information,1,0,0,Male,"Certificate, including trade certificate / TAFE qualificatio",Capital city,,Queensland (QLD),Retired / pension recipient,"$20,800 - $31,199 per year ($400 - $599 per week)",Uniting Church,8,1,20.6,5,Don't know enough to say,NA,NA,NA,6,4,3,2,3,3,3,5,3,3,1,3,3,2,2,2,1,1,1,1,1,NA,10,NA,4,3,4,4,3,4,Cautious,6,1,0,0,1,0,0,0,1,0,2,Protestant,Protestant,,0.582627195033949,-0.117561976932658,-0.630102218845369,-1.18475144363832,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Christian non-literal,Caused mostly by human activities,0,1,0,1,-0.630102218845369,0,51-55 years
1510765374,08/10/2011 02:13:58,08/10/2011 02:26:46,Strongly agree,Strongly agree,Mildy agree,Mildly disagree,Mildy agree,Strongly disagree,Strongly agree,Strongly disagree,Mildly agree,Mildly disagree,Strongly agree,Strongly disagree,Mildly agree,Unsure,Strongly agree,Mildly disagree,Strongly disagree,Strongly agree,Mildly agree,Mildly agree,Mildly disagree,Strongly disagree,Yes,Extremely sure,0,Caused mostly by natural changes in the environment,,Most scientists think climate change is happening,Reasonably well confident,-2,Very worried,A lot,Somewhat important,Strongly disagree,Strongly disagree,"Humans could reduce climate change, but people aren't willin",True,True,True,False,True,Don't know,True,False,Only a little,Only a little,A moderate amount,A great deal,A moderate amount,25 years,Unsure,Strongly disagree,Mildly agree,Somewhat agree,Strongly disagree,A little,Some,A lot,A few times (2-3),A few times (2-3),Never,About the same,About the same,Not applicable,About the same,Rarely,About the same,Never,About the same,Some,NA,NA,NA,NA,NA,NA,NA,NA,High,More,Much more,A medium-scale effort even if it has moderate economic conse,Regardless of what other countries do,Strongly disagree,Strongly disagree,Strongly agree,Unsure,Strongly agree,Strongly agree,Strongly disagree,Mildly agree,Strongly agree,Mildly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,I do not need any more information,3,1,1,Male,Bachelor / undergraduate degree (including honours),Regional town,,Queensland (QLD),Employed full-time,"$78,000 - $103,999 per year ($1,500 - $1,999 per week)",Catholic,9,2,12.8,4,Most scientists think global warming is happening,2,4,3,4,3,2,1,2,3,4,5,4,4,4,3,4,1,3,4,3,3,1,2,2,NA,3,1,4,3,4,5,3,4,Concerned,11,0,1,1,1,1,1,0,1,1,7,Catholic,Catholic,,0.140110101476828,-1.60737020740953,0.758464865730567,1.19885189091554,0,0,0,0,0,121,0,0,2,1,1,0,1,0,0,0,0,0,1,0,Christian non-literal,Caused mostly by natural changes in the environment,1,0,0,1,0.758464865730567,0,46-50 years
